name,category,brand,sku,store,base_size,size,unit_type,unit_value,old_price,current_price,discount,price_per_unit,date,link
umoja home baking flour 2kg,Wheat Flour,Umoja,Wheat FlourUmoja2kg,Naivas,2kg,2.0,kg,2.0,0.0,157.0,0.0,78.5,2026-04-16,https://www.naivas.online/umoja-home-baking-flour-2kg
winnie's pure health chapati afya flour 2kg,Wheat Flour,Winnie's,Wheat FlourWinnie's2kg,Naivas,2kg,2.0,kg,2.0,0.0,281.0,0.0,140.5,2026-04-16,https://www.naivas.online/winnies-pure-health-chapati-afya-flour-2kg
soko home baking 2kg,Wheat Flour,Soko,Wheat FlourSoko2kg,Naivas,2kg,2.0,kg,2.0,0.0,165.0,0.0,82.5,2026-04-16,https://www.naivas.online/soko-home-baking-2kg
elliots home baking 2kg,Wheat Flour,Elliots,Wheat FlourElliots2kg,Naivas,2kg,2.0,kg,2.0,0.0,166.0,0.0,83.0,2026-04-16,https://www.naivas.online/elliots-home-baking-2kg
lea premium wheat flour 2kg,Wheat Flour,Lea,Wheat FlourLea2kg,Naivas,2kg,2.0,kg,2.0,0.0,166.0,0.0,83.0,2026-04-16,https://www.naivas.online/lea-premium-wheat-flour-2kg
soko maize meal 10kg,Maize Meal,Soko,Maize MealSoko10kg,Naivas,10kg,10.0,kg,10.0,0.0,860.0,0.0,86.0,2026-04-16,https://www.naivas.online/soko-maize-meal-10kg
soko maize meal 1kg,Maize Meal,Soko,Maize MealSoko1kg,Naivas,1kg,1.0,kg,1.0,0.0,87.0,0.0,87.0,2026-04-16,https://www.naivas.online/soko-maize-meal-1kg
soko maize meal 2kg,Maize Meal,Soko,Maize MealSoko2kg,Naivas,2kg,2.0,kg,2.0,0.0,167.0,0.0,83.5,2026-04-16,https://www.naivas.online/soko-maize-meal-2kg
soko maize meal 5kg,Maize Meal,Soko,Maize MealSoko5kg,Naivas,5kg,5.0,kg,5.0,0.0,435.0,0.0,87.0,2026-04-16,https://www.naivas.online/soko-maize-meal-5kg
amaize premium maize meal 2kg,Maize Meal,Amaize,Maize MealAmaize2kg,Naivas,2kg,2.0,kg,2.0,0.0,208.0,0.0,104.0,2026-04-16,https://www.naivas.online/amaize-premium-maize-meal-2kg
zesta corn flour 400g,Wheat Flour,Zesta,Wheat FlourZesta400g,Naivas,400g,400.0,kg,0.4,0.0,99.0,0.0,247.5,2026-04-16,https://www.naivas.online/zesta-corn-flour-400g
kamal gram flour 1kg,Wheat Flour,Kamal,Wheat FlourKamal1kg,Naivas,1kg,1.0,kg,1.0,0.0,269.0,0.0,269.0,2026-04-16,https://www.naivas.online/kamal-gram-flour-1kg
cerelac wheat sachet 25g,Wheat Flour,Cerelac,Wheat FlourCerelac25g,Naivas,25g,25.0,kg,0.025,0.0,40.0,0.0,1600.0,2026-04-16,https://www.naivas.online/nestle-ceregrow-multigrain-50g
cerelac wheat 50g satchet,Wheat Flour,Cerelac,Wheat FlourCerelac50g,Naivas,50g,50.0,kg,0.05,0.0,70.0,0.0,1400.0,2026-04-16,https://www.naivas.online/nestle-cerelac-wheat-6-month-50g
alison wheat germ oil 100gm,Wheat Flour,Alison,Wheat FlourAlison100g,Naivas,100g,100.0,kg,0.1,0.0,168.0,0.0,1680.0,2026-04-16,https://www.naivas.online/alison-wheat-germ-oil-100gm
ajab premium maize meal 2kg,Maize Meal,Ajab,Maize MealAjab2kg,Naivas,2kg,2.0,kg,2.0,175.0,155.0,20.0,77.5,2026-04-16,https://www.naivas.online/ajab-premium-maize-meal-2kg
jogoo maize meal 2kg,Maize Meal,Jogoo,Maize MealJogoo2kg,Naivas,2kg,2.0,kg,2.0,0.0,167.0,0.0,83.5,2026-04-16,https://www.naivas.online/jogoo-maize-meal-2kg
mama maize meal 2kg,Maize Meal,Mama,Maize MealMama2kg,Naivas,2kg,2.0,kg,2.0,0.0,146.0,0.0,73.0,2026-04-16,https://www.naivas.online/mama-maize-meal-2kg
tupike maize meal 2kg,Maize Meal,Tupike,Maize MealTupike2kg,Naivas,2kg,2.0,kg,2.0,0.0,144.0,0.0,72.0,2026-04-16,https://www.naivas.online/tupike-maize-meal-2kg
pembe maize meal 2kg,Maize Meal,Pembe,Maize MealPembe2kg,Naivas,2kg,2.0,kg,2.0,0.0,169.0,0.0,84.5,2026-04-16,https://www.naivas.online/pembe-maize-meal-2kg
ndovu maize meal 2kg,Maize Meal,Ndovu,Maize MealNdovu2kg,Naivas,2kg,2.0,kg,2.0,139.0,135.0,4.0,67.5,2026-04-16,https://www.naivas.online/ndovu-maize-meal-2kg
jogoo maize meal 5kg,Maize Meal,Jogoo,Maize MealJogoo5kg,Naivas,5kg,5.0,kg,5.0,0.0,450.0,0.0,90.0,2026-04-16,https://www.naivas.online/jogoo-maize-meal-5kg
jogoo maize meal 10kg,Maize Meal,Jogoo,Maize MealJogoo10kg,Naivas,10kg,10.0,kg,10.0,0.0,880.0,0.0,88.0,2026-04-16,https://www.naivas.online/jogoo-maize-meal-10kg
210 maize meal flour 2 kg,Maize Meal,210,Maize Meal2102kg,Naivas,2kg,2.0,kg,2.0,0.0,158.0,0.0,79.0,2026-04-16,https://www.naivas.online/210-maize-meal-flour-2-kg
pembe maize meal 5 kg,Maize Meal,Pembe,Maize MealPembe5kg,Naivas,5kg,5.0,kg,5.0,0.0,425.0,0.0,85.0,2026-04-16,https://www.naivas.online/pembe-maize-meal-5-kg
pembe maize meal 10 kg,Maize Meal,Pembe,Maize MealPembe10kg,Naivas,10kg,10.0,kg,10.0,0.0,845.0,0.0,84.5,2026-04-16,https://www.naivas.online/pembe-maize-meal-10-kg
ndovu maize meal 1 kg,Maize Meal,Ndovu,Maize MealNdovu1kg,Naivas,1kg,1.0,kg,1.0,0.0,71.0,0.0,71.0,2026-04-16,https://www.naivas.online/ndovu-maize-meal-1-kg
raha premium maize meal 2kg,Maize Meal,Raha,Maize MealRaha2kg,Naivas,2kg,2.0,kg,2.0,0.0,198.0,0.0,99.0,2026-04-16,https://www.naivas.online/raha-premium-maize-meal-2kg
lea premium maize meal 2kg,Maize Meal,Lea,Maize MealLea2kg,Naivas,2kg,2.0,kg,2.0,0.0,193.0,0.0,96.5,2026-04-16,https://www.naivas.online/lea-premium-maize-meal-2kg
lea premium maize meal 1kg,Maize Meal,Lea,Maize MealLea1kg,Naivas,1kg,1.0,kg,1.0,0.0,97.0,0.0,97.0,2026-04-16,https://www.naivas.online/lea-premium-maize-meal-1kg
masterchef premium maize meal 2kg,Maize Meal,Masterchef,Maize MealMasterchef2kg,Naivas,2kg,2.0,kg,2.0,162.0,150.0,12.0,75.0,2026-04-16,https://www.naivas.online/masterchef-premium-maize-meal-2kg
spenza premium maize meal 1kg,Maize Meal,Spenza,Maize MealSpenza1kg,Naivas,1kg,1.0,kg,1.0,0.0,95.0,0.0,95.0,2026-04-16,https://www.naivas.online/spenza-premium-maize-meal-1kg
spenza premium maize meal 2kg,Maize Meal,Spenza,Maize MealSpenza2kg,Naivas,2kg,2.0,kg,2.0,0.0,188.0,0.0,94.0,2026-04-16,https://www.naivas.online/spenza-premium-maize-meal-2kg
dola gold superior maize flour 2 kg,Maize Meal,Dola,Maize MealDola2kg,Naivas,2kg,2.0,kg,2.0,0.0,172.0,0.0,86.0,2026-04-16,https://www.naivas.online/dola-gold-superior-maize-flour-2-kg
nice extra premium maize flour 2kgs,Maize Meal,Nice,Maize MealNice2kg,Naivas,2kg,2.0,kg,2.0,0.0,180.0,0.0,90.0,2026-04-16,https://www.naivas.online/nice-extra-premium-maize-flour-2kgs
jogoo wimbi flour 2kg,Wheat Flour,Jogoo,Wheat FlourJogoo2kg,Naivas,2kg,2.0,kg,2.0,0.0,288.0,0.0,144.0,2026-04-16,https://www.naivas.online/jogoo-wimbi-flour-2kg
natures equatorial ugali afya 2 kg,Maize Meal,Natures,Maize MealNatures2kg,Naivas,2kg,2.0,kg,2.0,0.0,275.0,0.0,137.5,2026-04-16,https://www.naivas.online/natures-equatorial-ugali-afya-2-kg
winnie's pure health ugali afya 2kg,Maize Meal,Winnie's,Maize MealWinnie's2kg,Naivas,2kg,2.0,kg,2.0,0.0,305.0,0.0,152.5,2026-04-16,https://www.naivas.online/winnie-s-pure-health-ugali-afya-2kg
winnie's pure health ugali afya 1kg,Maize Meal,Winnie's,Maize MealWinnie's1kg,Naivas,1kg,1.0,kg,1.0,0.0,155.0,0.0,155.0,2026-04-16,https://www.naivas.online/winnies-pure-health-ugali-afya-1kg
raha premium home baking flour 2kg,Wheat Flour,Raha,Wheat FlourRaha2kg,Naivas,2kg,2.0,kg,2.0,0.0,167.0,0.0,83.5,2026-04-16,https://www.naivas.online/raha-premium-h/baking-flour-2kg
umoja home baking flour 1kg,Wheat Flour,Umoja,Wheat FlourUmoja1kg,Naivas,1kg,1.0,kg,1.0,0.0,81.0,0.0,81.0,2026-04-16,https://www.naivas.online/umoja-home-baking-flour-1kg
kentaste coconut flour 500 g,Wheat Flour,Kentaste,Wheat FlourKentaste500g,Naivas,500g,500.0,kg,0.5,0.0,190.0,0.0,380.0,2026-04-16,https://www.naivas.online/kentaste-coconut-flour-500-g
grainmill oat flour 500 g,Wheat Flour,Grainmill,Wheat FlourGrainmill500g,Naivas,500g,500.0,kg,0.5,0.0,285.0,0.0,570.0,2026-04-16,https://www.naivas.online/grainmill-oat-flour-500-g
butterfly kamal gram flour 2 kg,Wheat Flour,Butterfly,Wheat FlourButterfly2kg,Naivas,2kg,2.0,kg,2.0,0.0,535.0,0.0,267.5,2026-04-16,https://www.naivas.online/butterfly-kamal-gram-flour-2-kg
butterfly gram flour 1 kg,Wheat Flour,Butterfly,Wheat FlourButterfly1kg,Naivas,1kg,1.0,kg,1.0,0.0,467.0,0.0,467.0,2026-04-16,https://www.naivas.online/butterfly-gram-flour-1-kg
rimwabi omena uji mix flour 1kg,Wheat Flour,Rimwabi,Wheat FlourRimwabi1kg,Naivas,1kg,1.0,kg,1.0,0.0,207.0,0.0,207.0,2026-04-16,https://www.naivas.online/rimwabi-omena-uji-mix-flour-1kg
live life w cassava flour 750 g,Wheat Flour,Live,Wheat FlourLive750g,Naivas,750g,750.0,kg,0.75,0.0,349.0,0.0,465.3333333333333,2026-04-16,https://www.naivas.online/live-life-w-cassava-flour-750-g
quick choice esl milk 500ml,Milk,Quick,MilkQuick500ml,Quickmart,500ml,500.0,litres,0.5,50.0,44.0,6.0,88.0,2026-04-16,https://www.quickmart.co.ke/quick-choice-esl-milk-500ml-28
pembe maize flour 2kg,Maize Meal,Pembe,Maize MealPembe2kg,Quickmart,2kg,2.0,kg,2.0,0.0,170.0,0.0,85.0,2026-04-16,https://www.quickmart.co.ke/pembe-maize-flour-2kg-31
brookside dairy best milk 500ml,Milk,Brookside,MilkBrookside500ml,Quickmart,500ml,500.0,litres,0.5,61.0,58.0,3.0,116.0,2026-04-16,https://www.quickmart.co.ke/brookside-dairy-best-milk-500ml-23
tuzo whole fino milk 500ml,Milk,Tuzo,MilkTuzo500ml,Quickmart,500ml,500.0,litres,0.5,60.0,53.0,7.0,106.0,2026-04-16,https://www.quickmart.co.ke/tuzo-whole-fino-milk-500ml-23
jogoo maize meal 2kg,Maize Meal,Jogoo,Maize MealJogoo2kg,Quickmart,2kg,2.0,kg,2.0,0.0,168.0,0.0,84.0,2026-04-16,https://www.quickmart.co.ke/jogoo-maize-meal-2kg-31
brookside uht whole milk 1ltr,Milk,Brookside,MilkBrookside1l,Quickmart,1l,1.0,litres,1.0,0.0,159.0,0.0,159.0,2026-04-16,https://www.quickmart.co.ke/brookside-uht-whole-milk-1ltr-23
kabras sugar white 2kg,Sugar,Kabras,SugarKabras2kg,Quickmart,2kg,2.0,kg,2.0,0.0,305.0,0.0,152.5,2026-04-16,https://www.quickmart.co.ke/kabras-sugar-white-2kg-31
tuzo uht whole milk 250ml,Milk,Tuzo,MilkTuzo250ml,Quickmart,250ml,250.0,litres,0.25,0.0,40.0,0.0,160.0,2026-04-16,https://www.quickmart.co.ke/tuzo-uht-whole-milk-250ml-23
pembe home baking flour 2kg,Wheat Flour,Pembe,Wheat FlourPembe2kg,Quickmart,2kg,2.0,kg,2.0,0.0,175.0,0.0,87.5,2026-04-16,https://www.quickmart.co.ke/pembe-home-baking-flour-2kg-31
exe all purpose flour 2kg,Wheat Flour,Exe,Wheat FlourExe2kg,Quickmart,2kg,2.0,kg,2.0,0.0,174.0,0.0,87.0,2026-04-16,https://www.quickmart.co.ke/exe-all-purpose-flour-2kg-31
tuzo esl milk 450ml,Milk,Tuzo,MilkTuzo450ml,Quickmart,450ml,450.0,litres,0.45,52.0,47.0,5.0,104.44444444444444,2026-04-16,https://www.quickmart.co.ke/tuzo-esl-milk-450ml-45
kabras sugar white 1kg,Sugar,Kabras,SugarKabras1kg,Quickmart,1kg,1.0,kg,1.0,0.0,155.0,0.0,155.0,2026-04-16,https://www.quickmart.co.ke/kabras-sugar-white-1kg-31
ajab home baking flour 2kg,Wheat Flour,Ajab,Wheat FlourAjab2kg,Quickmart,2kg,2.0,kg,2.0,0.0,172.0,0.0,86.0,2026-04-16,https://www.quickmart.co.ke/ajab-home-baking-flour-2kg-31
daima maziwa bora uht fino 500ml,Milk,Daima,MilkDaima500ml,Quickmart,500ml,500.0,litres,0.5,60.0,49.0,11.0,98.0,2026-04-16,https://www.quickmart.co.ke/daima-maziwa-bora-uht-fino-500ml-23
budget bread white(800gm),Bread,Budget,BreadBudget800g,Quickmart,800g,800.0,kg,0.8,119.0,109.0,10.0,136.25,2026-04-16,https://www.quickmart.co.ke/budget-bread-white(800gm)-28
ajab premium fortified sifted maize meal 2kg,Maize Meal,Ajab,Maize MealAjab2kg,Quickmart,2kg,2.0,kg,2.0,177.0,162.0,15.0,81.0,2026-04-16,https://www.quickmart.co.ke/ajab-premium-fortified-sifted-maize-meal-2kg-33
pendo 2kg wheat flour,Wheat Flour,Pendo,Wheat FlourPendo2kg,Quickmart,2kg,2.0,kg,2.0,154.0,145.0,9.0,72.5,2026-04-16,https://www.quickmart.co.ke/pendo-2kg-wheat-flour-31
rina vegetable oil 5l,Cooking Oil,Rina,Cooking OilRina5l,Quickmart,5l,5.0,litres,5.0,0.0,1349.0,0.0,269.8,2026-04-16,https://www.quickmart.co.ke/rina-vegetable-oil-5l-32
4us tetra fino asceptic uht milk 500ml,Milk,4us,Milk4us500ml,E-Mart,500ml,500.0,litres,0.5,0.0,60.0,0.0,120.0,2026-04-16,http://e-mart.co.ke/4-us-uht-milk-500ml?search=milk&category_id=0
amara milk hand and body lotion 400ml,Milk,Amara,MilkAmara400ml,E-Mart,400ml,400.0,litres,0.4,0.0,270.0,0.0,675.0,2026-04-16,http://e-mart.co.ke/amara-milk-hand-and-body-lotion-400ml?search=milk&category_id=0
aptamil infant milk formula 400g 0-6months 400g,Milk,Aptamil,MilkAptamil400g,E-Mart,400g,400.0,kg,0.4,0.0,2299.0,0.0,5747.5,2026-04-16,http://e-mart.co.ke/aptamil-infant-formula-milk-0-6-months-400g?search=milk&category_id=0
avene children spf 50+ sun milk 100ml,Milk,Avene,MilkAvene100ml,E-Mart,100ml,100.0,litres,0.1,0.0,4050.0,0.0,40500.0,2026-04-16,http://e-mart.co.ke/AVENE-CHILDREN-SPF-50-SUN-MILK-100ML-NOW-AVAILABLE-ON-E-MART?search=milk&category_id=0
bio barista fresh milk 1l,Milk,Bio,MilkBio1l,E-Mart,1l,1.0,litres,1.0,0.0,199.0,0.0,199.0,2026-04-16,http://e-mart.co.ke/BIO-BARISTA-FRESH-MILK-1L?search=milk&category_id=0
bio fresh whole milk 2litres,Milk,Bio,MilkBio2l,E-Mart,2l,2.0,litres,2.0,0.0,340.0,0.0,170.0,2026-04-16,http://e-mart.co.ke/index.php?route=product/product&product_id=8987&search=milk&category_id=0
benylin chesty cough herbal sugar free syrup 100ml,Sugar,Benylin,SugarBenylin100ml,E-Mart,100ml,100.0,litres,0.1,0.0,1800.0,0.0,18000.0,2026-04-16,http://e-mart.co.ke/benylin-herbal-chesty-cough?search=sugar&category_id=0
clovers icing sugar 500g,Sugar,Clovers,SugarClovers500g,E-Mart,500g,500.0,kg,0.5,0.0,150.0,0.0,300.0,2026-04-16,http://e-mart.co.ke/clovers-icing-sugar-500g?search=sugar&category_id=0
american garden bread crumbs 285g,Bread,American,BreadAmerican285g,E-Mart,285g,285.0,kg,0.285,0.0,490.0,0.0,1719.2982456140353,2026-04-16,http://e-mart.co.ke/american-garden-bread-crumbs-285g?search=bread&category_id=0
blueband low fat spread for bread 500g,Bread,Blueband,BreadBlueband500g,E-Mart,500g,500.0,kg,0.5,0.0,215.0,0.0,430.0,2026-04-16,http://e-mart.co.ke/Blueband-Low-Fat-Spread-For-Bread-500g?search=bread&category_id=0
broadways sliced brown bread 600g,Bread,Broadways,BreadBroadways600g,E-Mart,600g,600.0,kg,0.6,0.0,100.0,0.0,166.66666666666669,2026-04-16,http://e-mart.co.ke/Broadways-Sliced-Brown-Bread-600g?search=bread&category_id=0
224 pishori rice 2kg,Rice,224,Rice2242kg,E-Mart,2kg,2.0,kg,2.0,0.0,580.0,0.0,290.0,2026-04-16,http://e-mart.co.ke/224-aromantic-rice-5kg?search=rice&category_id=0
224 pishori rice 5kg,Rice,224,Rice2245kg,E-Mart,5kg,5.0,kg,5.0,0.0,1500.0,0.0,300.0,2026-04-16,http://e-mart.co.ke/ buy-rice-online?search=rice&category_id=0
avena vegetable cooking oil 20litres,Cooking Oil,Avena,Cooking OilAvena20l,E-Mart,20l,20.0,litres,20.0,0.0,5650.0,0.0,282.5,2026-04-16,http://e-mart.co.ke/avena-vegetable-cooking-oil-20litres?search=cooking%20oil&category_id=0
avena vegetable cooking oil 5litres,Cooking Oil,Avena,Cooking OilAvena5l,E-Mart,5l,5.0,litres,5.0,0.0,1625.0,0.0,325.0,2026-04-16,http://e-mart.co.ke/avena-vegetable-cooking-oil-5litres	?search=cooking%20oil&category_id=0
bahari fry cooking oil 20litres,Cooking Oil,Bahari,Cooking OilBahari20l,E-Mart,20l,20.0,litres,20.0,0.0,5850.0,0.0,292.5,2026-04-16,http://e-mart.co.ke/Bahari-Fry-Cooking-Oil-20litres?search=cooking%20oil&category_id=0
bahari fry cooking oil 5 litres,Cooking Oil,Bahari,Cooking OilBahari5l,E-Mart,5l,5.0,litres,5.0,0.0,1650.0,0.0,330.0,2026-04-16,http://e-mart.co.ke/Bahari-Fry-Cooking-Oil-5-litres?search=cooking%20oil&category_id=0
captain cook pure corn oil 5litres,Cooking Oil,Captain,Cooking OilCaptain5l,E-Mart,5l,5.0,litres,5.0,0.0,2400.0,0.0,480.0,2026-04-16,http://e-mart.co.ke/captain-cook-cooking-oil-5litres?search=cooking%20oil&category_id=0
dola premium atta mark 1 flour 2kg,Wheat Flour,Dola,Wheat FlourDola2kg,E-Mart,2kg,2.0,kg,2.0,0.0,180.0,0.0,90.0,2026-04-16,http://e-mart.co.ke/Dola-Atta-Mark-1-Flour-2kg?search=cooking%20oil&category_id=0
dola vegetable cooking oil 5litres,Cooking Oil,Dola,Cooking OilDola5l,E-Mart,5l,5.0,litres,5.0,0.0,1750.0,0.0,350.0,2026-04-16,http://e-mart.co.ke/dola-cooking-oil-5litres?search=cooking%20oil&category_id=0
elianto corn oil 10litres,Cooking Oil,Elianto,Cooking OilElianto10l,E-Mart,10l,10.0,litres,10.0,0.0,5250.0,0.0,525.0,2026-04-16,http://e-mart.co.ke/eliant-cooking-oil-10litres?search=cooking%20oil&category_id=0
butterfly gram flour 2kg,Wheat Flour,Butterfly,Wheat FlourButterfly2kg,E-Mart,2kg,2.0,kg,2.0,0.0,1030.0,0.0,515.0,2026-04-16,http://e-mart.co.ke/Butterfly-Gram-Flour-2kg?search=wheat%20flour&category_id=0
oboma wheat baking flour 2kg,Wheat Flour,Oboma,Wheat FlourOboma2kg,E-Mart,2kg,2.0,kg,2.0,0.0,189.0,0.0,94.5,2026-04-16,http://e-mart.co.ke/OBOMA_WHEAT_BAKING_FLOUR_2KG?search=wheat%20flour&category_id=0
pembe atta mark 1 fortified wheat flour 2kg,Wheat Flour,Pembe,Wheat FlourPembe2kg,E-Mart,2kg,2.0,kg,2.0,0.0,185.0,0.0,92.5,2026-04-16,http://e-mart.co.ke/Pembe-Atta-Mark-1-Fortified-Wheat-Flour-2kg?search=wheat%20flour&category_id=0
unga exe all purpose wheat flour 2kg,Wheat Flour,Unga,Wheat FlourUnga2kg,E-Mart,2kg,2.0,kg,2.0,0.0,180.0,0.0,90.0,2026-04-16,http://e-mart.co.ke/unga-exe-all-purpose-flour-2kg?search=wheat%20flour&category_id=0
ajab fortified mandazi flour 2kg,Wheat Flour,Ajab,Wheat FlourAjab2kg,E-Mart,2kg,2.0,kg,2.0,0.0,180.0,0.0,90.0,2026-04-16,http://e-mart.co.ke/ajab-fortified-mandazi-flour-2kg?search=maize%20flour&category_id=0
ajab sifted maize meal flour 2kg,Maize Meal,Ajab,Maize MealAjab2kg,E-Mart,2kg,2.0,kg,2.0,0.0,180.0,0.0,90.0,2026-04-16,http://e-mart.co.ke/ajab-sifted-maize-meal-flour-2kg?search=maize%20flour&category_id=0
amaize maize meal flour 2kg,Maize Meal,Amaize,Maize MealAmaize2kg,E-Mart,2kg,2.0,kg,2.0,0.0,215.0,0.0,107.5,2026-04-16,http://e-mart.co.ke/amaize-maize-meal-flour-2kg?search=maize%20flour&category_id=0
dola premium maize meal flour 2kg,Maize Meal,Dola,Maize MealDola2kg,E-Mart,2kg,2.0,kg,2.0,0.0,175.0,0.0,87.5,2026-04-16,http://e-mart.co.ke/dola-maize-meal-flour-2kg?search=maize%20flour&category_id=0
dola premium maize meal flour 5kg,Maize Meal,Dola,Maize MealDola5kg,E-Mart,5kg,5.0,kg,5.0,0.0,440.0,0.0,88.0,2026-04-16,http://e-mart.co.ke/dola-maize-meal-flour-5kg?search=maize%20flour&category_id=0
hostess maize flour 2kg,Maize Meal,Hostess,Maize MealHostess2kg,E-Mart,2kg,2.0,kg,2.0,0.0,199.0,0.0,99.5,2026-04-16,http://e-mart.co.ke/hostess-maize-flour-2kg?search=maize%20flour&category_id=0
brookside dairybest milk 500ml,Milk,Brookside,MilkBrookside500ml,Naivas,500ml,500.0,litres,0.5,61.0,57.0,4.0,114.0,2026-04-17,https://www.naivas.online/brookside-dairy-best-milk-500ml
daima esl fresh milk 500ml,Milk,Daima,MilkDaima500ml,Naivas,500ml,500.0,litres,0.5,59.0,52.0,7.0,104.0,2026-04-17,https://www.naivas.online/daima-esl-fresh-milk-500ml
ilara fresh milk 500ml-pouch,Milk,Ilara,MilkIlara500ml,Naivas,500ml,500.0,litres,0.5,0.0,60.0,0.0,120.0,2026-04-17,https://www.naivas.online/ilara-fresh-milk-500ml-pouch
lato fino 500ml uht,Milk,Lato,MilkLato500ml,Naivas,500ml,500.0,litres,0.5,0.0,62.0,0.0,124.0,2026-04-17,https://www.naivas.online/lato-fino-500ml-uht
royal esl fresh milk 500ml,Milk,Royal,MilkRoyal500ml,Naivas,500ml,500.0,litres,0.5,0.0,54.0,0.0,108.0,2026-04-17,https://www.naivas.online/royal-esl-fresh-milk-500ml
fresha whole milk 5ltr,Milk,Fresha,MilkFresha5l,Naivas,5l,5.0,litres,5.0,0.0,500.0,0.0,100.0,2026-04-17,https://www.naivas.online/fresha-whole-milk-5ltr
brookside milk powder 15g satchet,Milk,Brookside,MilkBrookside15g,Naivas,15g,15.0,kg,0.015,21.0,18.0,3.0,1200.0,2026-04-17,https://www.naivas.online/brookside-milk-powder-15g-satchet
brookside uht milk 1 ltr,Milk,Brookside,MilkBrookside1l,Naivas,1l,1.0,litres,1.0,0.0,159.0,0.0,159.0,2026-04-17,https://www.naivas.online/brookside-uht-milk-1-ltr
brookside uht milk 250ml,Milk,Brookside,MilkBrookside250ml,Naivas,250ml,250.0,litres,0.25,0.0,42.0,0.0,168.0,2026-04-17,https://www.naivas.online/brookside-uht-milk-250ml
kara uht coconut cream 65ml,Milk,Kara,MilkKara65ml,Naivas,65ml,65.0,litres,0.065,0.0,75.0,0.0,1153.8461538461538,2026-04-17,https://www.naivas.online/kara-uht-coconut-cream-65ml
kara uht coconut milk classic 400ml,Milk,Kara,MilkKara400ml,Naivas,400ml,400.0,litres,0.4,0.0,350.0,0.0,875.0,2026-04-17,https://www.naivas.online/kara-uht-coconut-milk-classic-400ml
tuzo uht esl 450ml,Milk,Tuzo,MilkTuzo450ml,Naivas,450ml,450.0,litres,0.45,52.0,45.0,7.0,100.0,2026-04-17,https://www.naivas.online/tuzo-uht-esl-450ml
tuzo uht whole 1ltr,Milk,Tuzo,MilkTuzo1l,Naivas,1l,1.0,litres,1.0,0.0,149.0,0.0,149.0,2026-04-17,https://www.naivas.online/tuzo-uht-whole-1ltr
brookside milk powder 250g sachet,Milk,Brookside,MilkBrookside250g,Naivas,250g,250.0,kg,0.25,329.0,280.0,49.0,1120.0,2026-04-17,https://www.naivas.online/brookside-milk-powder-250g-sachet
brookside milk powder 450g sachet,Milk,Brookside,MilkBrookside450g,Naivas,450g,450.0,kg,0.45,550.0,468.0,82.0,1040.0,2026-04-17,https://www.naivas.online/brookside-milk-powder-450g-sachet
miksi milk powder 240g sachet,Milk,Miksi,MilkMiksi240g,Naivas,240g,240.0,kg,0.24,0.0,330.0,0.0,1375.0,2026-04-17,https://www.naivas.online/miksi-milk-powder-240g-satch
miksi milk powder 400gm tin,Milk,Miksi,MilkMiksi400g,Naivas,400g,400.0,kg,0.4,0.0,630.0,0.0,1575.0,2026-04-17,https://www.naivas.online/miksi-milk-powder-400gm-tin
miksi milk powder 450g satchet,Milk,Miksi,MilkMiksi450g,Naivas,450g,450.0,kg,0.45,0.0,610.0,0.0,1355.5555555555554,2026-04-17,https://www.naivas.online/miksi-milk-powder-450g-satchet
miksi milk powder 90g sachet,Milk,Miksi,MilkMiksi90g,Naivas,90g,90.0,kg,0.09,0.0,120.0,0.0,1333.3333333333337,2026-04-17,https://www.naivas.online/miksi-milk-powder-90g-sachet
tuzo uht whole 250ml,Milk,Tuzo,MilkTuzo250ml,Naivas,250ml,250.0,litres,0.25,0.0,40.0,0.0,160.0,2026-04-17,https://www.naivas.online/tuzo-uht-whole-250ml
kara uht coconut cream 200ml,Milk,Kara,MilkKara200ml,Naivas,200ml,200.0,litres,0.2,0.0,240.0,0.0,1200.0,2026-04-17,https://www.naivas.online/kara-uht-coconut-cream-200ml
bio uht whole milk tetra pack 1ltr,Milk,Bio,MilkBio1l,Naivas,1l,1.0,litres,1.0,0.0,169.0,0.0,169.0,2026-04-17,https://www.naivas.online/bio-uht-whole-milk-tetra-pack-1ltr
vito fino milk 500ml,Milk,Vito,MilkVito500ml,Naivas,500ml,500.0,litres,0.5,0.0,48.0,0.0,96.0,2026-04-17,https://www.naivas.online/vito-fino-milk-500ml
naivas fino uht milk 500ml,Milk,Naivas,MilkNaivas500ml,Naivas,500ml,500.0,litres,0.5,52.0,49.0,3.0,98.0,2026-04-17,https://www.naivas.online/naivas-fino-uht-milk-500ml
bio fresh semi skimmed milk 2 l,Milk,Bio,MilkBio2l,Naivas,2l,2.0,litres,2.0,0.0,299.0,0.0,149.5,2026-04-17,https://www.naivas.online/-bio-fresh-semi-skimmed-milk-2-l
fresha maisha l/life uht 250ml,Milk,Fresha,MilkFresha250ml,Naivas,250ml,250.0,litres,0.25,0.0,30.0,0.0,120.0,2026-04-17,https://www.naivas.online/fresha-maisha-long-life-uht-250ml
fresha maisha l/life uht 500ml,Milk,Fresha,MilkFresha500ml,Naivas,500ml,500.0,litres,0.5,0.0,60.0,0.0,120.0,2026-04-17,https://www.naivas.online/fresha-maisha-long-life-uht-500ml
